Date,Ticker,PX_LAST,PX_BID,log_ret
2016-09-22,XLY,79.85,79.84,0.0072901278119568
2016-09-23,XLY,79.67,79.67,-0.0022567712687466
2016-09-26,XLY,78.79,78.8,-0.0111070181346777
2016-09-27,XLY,79.59,79.57,0.0101023715601613
2016-09-28,XLY,79.81,79.79,0.0027603530701595
2016-09-29,XLY,79.4,79.37,-0.0051504416348274
2016-09-30,XLY,80.04,80.02,0.0080281414624426
2016-10-03,XLY,79.99,80.01,-0.0006248828548021
2016-10-04,XLY,79.71,79.75,-0.0035065784208986
2016-10-05,XLY,80.04,80.05,0.004131461275701
2016-10-06,XLY,80.1,80.11,0.0007493443587807
2016-10-07,XLY,79.74,79.73,-0.0045045121211044
2016-10-10,XLY,79.87,79.83,0.0016289709760886
2016-10-11,XLY,78.9,78.92,-0.0122190850774689
2016-10-12,XLY,79.27,79.25,0.0046785189972357
2016-10-13,XLY,78.98,78.98,-0.0036650909905608
2016-10-14,XLY,78.89,78.86,-0.001140178751505
2016-10-17,XLY,78.24,78.25,-0.0082734513804364
2016-10-18,XLY,78.76,78.71,0.006624228044363
2016-10-19,XLY,79.11,79.11,0.00443403526238
2016-10-20,XLY,78.96,78.98,-0.0018978939080788
2016-10-21,XLY,79.59,79.58,0.0079470616925319
2016-10-24,XLY,80.16,80.14,0.0071361805187966
2016-10-25,XLY,79.22,79.23,-0.0117958451427839
2016-10-26,XLY,78.88,78.88,-0.0043010818993906
2016-10-27,XLY,78.22,78.21,-0.0084023409670118
2016-10-28,XLY,78.04,78.04,-0.0023038535724574
2016-10-31,XLY,78.1,78.15,0.0007685410907296
2016-11-01,XLY,77.55,77.53,-0.0070671672230924
2016-11-02,XLY,77.08,77.07,-0.0060790460763822
2016-11-03,XLY,76.88,76.86,-0.0025980788841285
2016-11-04,XLY,76.73,76.71,-0.001952998472463
2016-11-07,XLY,78.5,78.47,0.0228058585987887
2016-11-08,XLY,78.82,78.84,0.0040681469784947
2016-11-09,XLY,78.98,78.98,0.0020278840916458
2016-11-10,XLY,79.27,79.26,0.003665090990561
2016-11-11,XLY,79.72,79.73,0.0056607484955295
2016-11-14,XLY,79.73,79.71,0.0001254311698102
2016-11-15,XLY,80.04,80.01,0.0038805832011286
2016-11-16,XLY,80.48,80.45,0.0054821966358963
2016-11-17,XLY,81.45,81.43,0.0119806286966249
2016-11-18,XLY,81.2,81.15,-0.0030740878804217
2016-11-21,XLY,81.73,81.67,0.006505884360406
2016-11-22,XLY,82.7,82.67,0.0117984705016073
2016-11-23,XLY,82.78,82.75,0.0009668842909405
2016-11-25,XLY,82.98,82.96,0.0024131285841356
2016-11-28,XLY,82.32,82.32,-0.0079855233789278
2016-11-29,XLY,82.54,82.52,0.0026689327986416
2016-11-30,XLY,81.85,81.82,-0.0083947205072918
2016-12-01,XLY,81.89,81.87,0.0004885794649531
2016-12-02,XLY,81.44,81.42,-0.0055103304798841
2016-12-05,XLY,82.33,82.25,0.010869008508122
2016-12-06,XLY,82.52,82.5,0.0023051268927163
2016-12-07,XLY,84.12,84.03,0.019203662631448
2016-12-08,XLY,84.12,84.12,0.0
2016-12-09,XLY,84.31,84.29,0.0022561311000852
2016-12-12,XLY,83.61,83.62,-0.0083373517726178
2016-12-13,XLY,84.36,84.33,0.0089302254486072
2016-12-14,XLY,83.79,83.78,-0.0067796869853785
2016-12-15,XLY,83.59,83.57,-0.0023897729141303
2016-12-16,XLY,82.69,82.7,-0.0108252199769895
2016-12-19,XLY,82.91,82.89,0.0026570063940519
2016-12-20,XLY,83.57,83.54,0.0079289218852173
2016-12-21,XLY,83.53,83.5,-0.0004787552455298
2016-12-22,XLY,82.63,82.64,-0.0108330380547219
2016-12-23,XLY,82.45,82.46,-0.0021807617074849
2016-12-27,XLY,82.77,82.74,0.0038736278916964
2016-12-28,XLY,82.2,82.21,-0.00691037483517
2016-12-29,XLY,82.09,82.1,-0.0013390957019593
2016-12-30,XLY,81.4,81.41,-0.0084409333516801
2017-01-03,XLY,81.88,81.86,0.0058794877845941
2017-01-04,XLY,82.97,82.95,0.0132243358831052
2017-01-05,XLY,82.91,82.87,-0.0007234145480666
2017-01-06,XLY,83.32,83.26,0.0049329342646438
2017-01-09,XLY,83.25,83.2,-0.0008404875322179
2017-01-10,XLY,83.55,83.52,0.0035971261808494
2017-01-11,XLY,83.73,83.71,0.0021520811749379
2017-01-12,XLY,83.65,83.68,-0.0009559087835075
2017-01-13,XLY,83.96,83.94,0.0036990675195992
2017-01-17,XLY,84.1,84.11,0.0016660720264701
2017-01-18,XLY,83.95,83.98,-0.0017851834553523
2017-01-19,XLY,83.69,83.69,-0.003101887478767
2017-01-20,XLY,83.93,83.89,0.0028636220499536
2017-01-23,XLY,83.99,83.98,0.0007146260427994
2017-01-24,XLY,84.68,84.66,0.0081817021291287
2017-01-25,XLY,85.2,85.16,0.0061219875686056
2017-01-26,XLY,85.33,85.34,0.0015246587132234
2017-01-27,XLY,85.06,85.07,-0.0031692027230059
2017-01-30,XLY,84.96,85.0,-0.0011763323318588
2017-01-31,XLY,84.83,84.8,-0.0015313036739852
2017-02-01,XLY,84.67,84.64,-0.0018879061654574
2017-02-02,XLY,84.6,84.57,-0.0008270810420083
2017-02-03,XLY,84.49,84.46,-0.001301082447424
2017-02-06,XLY,84.24,84.23,-0.0029633163390334
2017-02-07,XLY,84.16,84.12,-0.0009501188363203
2017-02-08,XLY,84.68,84.65,0.0061596972772647
2017-02-09,XLY,85.21,85.21,0.0062393515731999
2017-02-10,XLY,85.73,85.7,0.0060840248508
2017-02-13,XLY,85.83,85.79,0.0011657730394639
2017-02-14,XLY,86.32,86.3,0.0056927252197505
2017-02-15,XLY,86.77,86.74,0.0051996188555191
2017-02-16,XLY,86.33,86.35,-0.0050837775579669
2017-02-17,XLY,86.61,86.58,0.0032381200955222
2017-02-21,XLY,87.11,87.09,0.0057564054878473
2017-02-22,XLY,87.11,87.14,0.0
2017-02-23,XLY,86.52,86.53,-0.0067960867459426
2017-02-24,XLY,86.92,86.9,0.0046125543033709
2017-02-27,XLY,87.02,86.99,0.0011498219043051
2017-02-28,XLY,86.37,86.42,-0.0074975840003397
2017-03-01,XLY,87.34,87.28,0.0111681547652206
2017-03-02,XLY,87.13,87.16,-0.0024072918142195
2017-03-03,XLY,87.0,86.98,-0.0014931375886116
2017-03-06,XLY,86.72,86.7,-0.0032235809632476
2017-03-07,XLY,86.44,86.43,-0.0032340060526507
2017-03-08,XLY,86.8,86.77,0.0041560900276192
2017-03-09,XLY,86.72,86.73,-0.0009220839749684
2017-03-10,XLY,86.85,86.86,0.0014979549957777
2017-03-13,XLY,87.08,87.05,0.0026447436792328
2017-03-14,XLY,87.06,87.04,-0.0002297002421951
2017-03-15,XLY,87.52,87.5,0.0052698025495195
2017-03-16,XLY,87.51,87.54,-0.000114266125931
2017-03-17,XLY,87.36,87.34,-0.0017155605511448
2017-03-20,XLY,87.154,87.12,-0.002360843206617
2017-03-21,XLY,86.05,86.07,-0.0127481461324292
2017-03-22,XLY,86.15,86.17,0.0011614403163902
2017-03-23,XLY,86.35,86.36,0.0023188416187488
2017-03-24,XLY,86.56,86.52,0.0024290105054839
2017-03-27,XLY,86.53,86.52,-0.0003466404795238
2017-03-28,XLY,87.19,87.18,0.0075984708210762
2017-03-29,XLY,87.71,87.68,0.0059462725235665
2017-03-30,XLY,87.94,87.91,0.0026188457893738
2017-03-31,XLY,87.95,87.92,0.000113707430903
2017-04-03,XLY,87.6,87.57,-0.0039874732412214
2017-04-04,XLY,87.46,87.42,-0.0015994519575711
2017-04-05,XLY,87.25,87.23,-0.0024039849022378
2017-04-06,XLY,87.52,87.55,0.0030897775911345
2017-04-07,XLY,87.26,87.24,-0.0029751709782074
2017-04-10,XLY,87.58,87.55,0.0036604936777887
2017-04-11,XLY,87.51,87.51,-0.0007995888255124
2017-04-12,XLY,87.16,87.14,-0.0040075624713205
2017-04-13,XLY,86.55,86.58,-0.0070232284542008
2017-04-17,XLY,87.44,87.41,0.0102305622460647
2017-04-18,XLY,87.45,87.46,0.0001143575963279
2017-04-19,XLY,87.53,87.54,0.0009143902797356
2017-04-20,XLY,88.45,88.42,0.0104558288614476
2017-04-21,XLY,88.25,88.24,-0.002263724792388
2017-04-24,XLY,88.82,88.79,0.00643815405055
2017-04-25,XLY,89.52,89.5,0.0078502141397137
2017-04-26,XLY,89.94,89.94,0.0046807173388914
2017-04-27,XLY,90.42,90.45,0.0053227005238978
2017-04-28,XLY,90.06,90.05,-0.0039893669930333
2017-05-01,XLY,90.18,90.14,0.0013315581195126
2017-05-02,XLY,90.28,90.26,0.0011082789563967
2017-05-03,XLY,89.75,89.73,-0.0058879245809467
2017-05-04,XLY,89.61,89.64,-0.0015611064722599
2017-05-05,XLY,90.17,90.14,0.0062298566156873
2017-05-08,XLY,90.34,90.36,0.0018835527146427
2017-05-09,XLY,90.86,90.83,0.0057395301047991
2017-05-10,XLY,90.55,90.55,-0.0034176760018348
2017-05-11,XLY,90.01,90.04,-0.0059814090604283
2017-05-12,XLY,89.88,89.87,-0.0014453279518654
2017-05-15,XLY,89.9,89.88,0.0002224941604463
2017-05-16,XLY,89.59,89.57,-0.0034542348680874
2017-05-17,XLY,88.14,88.15,-0.016317247195646
2017-05-18,XLY,88.65,88.68,0.0057695731063759
2017-05-19,XLY,89.25,89.2,0.0067453881395314
2017-05-22,XLY,89.7,89.69,0.0050293484050019
2017-05-23,XLY,89.36,89.34,-0.0037976143038052
2017-05-24,XLY,89.68,89.65,0.0035746240029592
2017-05-25,XLY,90.47,90.49,0.0087705252737457
2017-05-26,XLY,90.74,90.76,0.0029799701981675
2017-05-30,XLY,90.81,90.81,0.0007711374659191
2017-05-31,XLY,91.05,91.04,0.0026393944718798
2017-06-01,XLY,91.91,91.88,0.0094010311964011
2017-06-02,XLY,92.24,92.21,0.0035840385907855
2017-06-05,XLY,91.99,91.95,-0.0027140004717376
2017-06-06,XLY,91.2,91.18,-0.00862497840878
2017-06-07,XLY,91.36,91.38,0.0017528488274143
2017-06-08,XLY,90.77,90.78,-0.006478911369164
2017-06-09,XLY,90.37,90.37,-0.0044164806246713
2017-06-12,XLY,90.32,90.32,-0.0005534340724579
2017-06-13,XLY,90.88,90.88,0.0061810351314346
2017-06-14,XLY,90.83,90.82,-0.000550327458719
2017-06-15,XLY,90.45,90.42,-0.0041924156728178
2017-06-16,XLY,90.15,90.12,-0.0033222621919777
2017-06-19,XLY,90.84,90.82,0.0076247675880313
2017-06-20,XLY,89.7,89.71,-0.0126289481726072
2017-06-21,XLY,89.84,89.82,0.0015595413654373
2017-06-22,XLY,89.63,89.64,-0.0023402250609173
2017-06-23,XLY,89.52,89.54,-0.0012280213656004
2017-06-26,XLY,89.84,89.81,0.003568246426518
2017-06-27,XLY,89.13,89.15,-0.0079343322875618
2017-06-28,XLY,90.03,90.01,0.0100469699777596
2017-06-29,XLY,89.16,89.14,-0.0097104396027172
2017-06-30,XLY,89.63,89.68,0.0052575768516021
2017-07-03,XLY,89.54,89.5,-0.0010046325564507
2017-07-05,XLY,89.32,89.29,-0.0024600258408625
2017-07-06,XLY,88.41,88.43,-0.0102403415542438
2017-07-07,XLY,89.2,89.16,0.0088959541682507
2017-07-10,XLY,89.39,89.38,0.0021277795137974
2017-07-11,XLY,89.21,89.19,-0.0020156781740692
2017-07-12,XLY,89.89,89.87,0.0075935596596158
2017-07-13,XLY,89.9,89.9,0.0001112408922666
2017-07-14,XLY,90.19,90.16,0.0032206147000421
2017-07-17,XLY,90.41,90.4,0.0024363245716583
2017-07-18,XLY,90.82,90.78,0.00452464492053
2017-07-19,XLY,91.26,91.22,0.0048330498294514
2017-07-20,XLY,91.07,91.04,-0.0020841339195294
2017-07-21,XLY,91.13,91.11,0.0006586169283083
2017-07-24,XLY,90.82,90.83,-0.0034075328382303
2017-07-25,XLY,91.46,91.46,0.0070221925601039
2017-07-26,XLY,91.42,91.44,-0.0004374453263107
2017-07-27,XLY,92.09,92.07,0.0073020868296773
2017-07-28,XLY,91.39,91.39,-0.0076302964491653
2017-07-31,XLY,91.36,91.35,-0.0003283173764101
2017-08-01,XLY,91.52,91.54,0.0017497817237875
2017-08-02,XLY,91.27,91.29,-0.0027353811027018
2017-08-03,XLY,91.02,91.02,-0.00274288394029
2017-08-04,XLY,91.03,91.03,0.0001098599287016
2017-08-07,XLY,91.24,91.23,0.0023042748989898
2017-08-08,XLY,91.29,91.17,0.0005478551608022
2017-08-09,XLY,90.76,90.77,-0.0058225926653483
2017-08-10,XLY,89.4,89.4,-0.0150979777321725
2017-08-11,XLY,89.86,89.86,0.0051322214625453
2017-08-14,XLY,90.5,90.48,0.0070969470638664
2017-08-15,XLY,89.67,89.68,-0.009213585741924
2017-08-16,XLY,90.13,90.09,0.0051168076043622
2017-08-17,XLY,88.69,88.69,-0.0161059291799574
2017-08-18,XLY,88.25,88.25,-0.0049734475749547
2017-08-21,XLY,88.41,88.4,0.0018113896043068
2017-08-22,XLY,89.36,89.34,0.0106880693432322
2017-08-23,XLY,88.6,88.6,-0.0085412971499099
2017-08-24,XLY,88.41,88.38,-0.0021467721933221
2017-08-25,XLY,88.63,88.62,0.0024853153325934
2017-08-28,XLY,88.68,88.69,0.0005639839978042
2017-08-29,XLY,88.6,88.56,-0.0009025271370755
2017-08-30,XLY,89.24,89.2,0.0071975119532964
2017-08-31,XLY,89.66,89.64,0.0046953691629616
2017-09-01,XLY,90.07,90.06,0.0045624070683579
2017-09-05,XLY,89.7,89.7,-0.0041163767309008
2017-09-06,XLY,90.26,90.23,0.0062236253341047
2017-09-07,XLY,89.48,89.47,-0.0086792577769263
2017-09-08,XLY,89.17,89.16,-0.0034704764751407
2017-09-11,XLY,89.64,89.63,0.0052569887859381
2017-09-12,XLY,90.04,90.04,0.0044523671058053
2017-09-13,XLY,90.69,90.67,0.0071930814209448
2017-09-14,XLY,90.2,90.21,-0.0054176703908982
2017-09-15,XLY,89.63,89.64,-0.0063393416993076
2017-09-18,XLY,89.32,89.3,-0.0034646583973132
2017-09-19,XLY,89.24,89.24,-0.0008960574076253
2017-09-20,XLY,89.54,89.56,0.0033560832484877
2017-09-21,XLY,89.39,89.37,-0.0016766337130582
2017-09-22,XLY,89.54,89.52,0.0016766337130584
2017-09-25,XLY,89.35,89.37,-0.0021242112073825
2017-09-26,XLY,89.36,89.33,0.0001119131555082
2017-09-27,XLY,89.85,89.81,0.0054684584686227
2017-09-28,XLY,89.74,89.75,-0.0012250126817306
2017-09-29,XLY,90.08,90.05,0.0037815638435431
2017-10-02,XLY,90.25,90.25,0.0018854328216099
2017-10-03,XLY,90.63,90.61,0.0042016868536999
2017-10-04,XLY,91.1,91.08,0.0051725201992224
2017-10-05,XLY,91.61,91.6,0.0055826317612046
2017-10-06,XLY,91.72,91.72,0.0012000219625863
2017-10-09,XLY,91.43,91.43,-0.0031668058133683
2017-10-10,XLY,91.34,91.3,-0.0009848444194823
2017-10-11,XLY,91.39,91.36,0.0005472555272572
2017-10-12,XLY,90.78,90.78,-0.0066970662557907
2017-10-13,XLY,91.22,91.18,0.0048351742552347
2017-10-16,XLY,91.34,91.33,0.0013146364732984
2017-10-17,XLY,91.39,91.36,0.0005472555272572
2017-10-18,XLY,91.14,91.13,-0.0027392774483737
2017-10-19,XLY,91.14,91.13,0.0
2017-10-20,XLY,91.36,91.33,0.0024109600719635
2017-10-23,XLY,90.74,90.71,-0.0068094716718822
2017-10-24,XLY,90.96,90.94,0.0024215752064628
2017-10-25,XLY,90.61,90.6,-0.0038552672083113
2017-10-26,XLY,90.93,90.9,0.0035253975038522
2017-10-27,XLY,92.4,92.37,0.0160369989098168
2017-10-30,XLY,91.98,91.96,-0.0045558165358606
2017-10-31,XLY,91.99,91.94,0.0001087133772881
2017-11-01,XLY,92.02,92.02,0.0003260692382566
2017-11-02,XLY,91.33,91.33,-0.0075266240237349
2017-11-03,XLY,91.7,91.66,0.0040430585588316
2017-11-06,XLY,92.37,92.34,0.0072798713420994
2017-11-07,XLY,91.82,91.77,-0.0059721117834428
2017-11-08,XLY,91.92,91.86,0.0010884947194242
2017-11-09,XLY,92.06,92.01,0.0015219048485952
2017-11-10,XLY,92.37,92.33,0.0033617122154233
2017-11-13,XLY,92.68,92.65,0.0033504489596567
2017-11-14,XLY,92.76,92.73,0.0008628128231553
2017-11-15,XLY,92.36,92.34,-0.0043215279010363
2017-11-16,XLY,93.13,93.08,0.0083023820472717
2017-11-17,XLY,93.54,93.53,0.0043927857641737
2017-11-20,XLY,93.72,93.7,0.0019224613418546
2017-11-21,XLY,94.3,94.27,0.0061695759998168
2017-11-22,XLY,94.39,94.36,0.0009539456974413
2017-11-24,XLY,94.63,94.57,0.0025394151832881
2017-11-27,XLY,94.7,94.68,0.0007394496718914
2017-11-28,XLY,95.75,95.71,0.0110266278687227
2017-11-29,XLY,96.16,96.13,0.0042728427261421
2017-11-30,XLY,96.65,96.57,0.0050827348674425
2017-12-01,XLY,96.61,96.62,-0.0004139501249217
2017-12-04,XLY,97.73,97.71,0.0115263188213261
2017-12-05,XLY,97.17,97.19,-0.0057465524993966
2017-12-06,XLY,96.54,96.52,-0.0065045916190006
2017-12-07,XLY,96.79,96.78,0.0025862529286503
2017-12-08,XLY,97.25,97.22,0.0047412993375584
2017-12-11,XLY,97.46,97.42,0.0021570549168044
2017-12-12,XLY,97.5,97.48,0.0004103405884413
2017-12-13,XLY,97.58,97.57,0.0008201763838895
2017-12-14,XLY,97.88,97.86,0.0030696841867798
2017-12-15,XLY,97.97,97.99,0.00091907078208
2017-12-18,XLY,98.85,98.85,0.0089422402600749
2017-12-19,XLY,98.72,98.69,-0.0013159894595482
2017-12-20,XLY,98.53,98.53,-0.0019264898226945
2017-12-21,XLY,99.17,99.15,0.0064744788636506
2017-12-22,XLY,98.98,98.99,-0.0019177396742936
2017-12-26,XLY,99.2,99.17,0.0022202047670871
2017-12-27,XLY,99.0,98.98,-0.0020181641562372
2017-12-28,XLY,99.27,99.21,0.0027235604670405
2017-12-29,XLY,98.69,98.66,-0.0058597864177146
2018-01-02,XLY,100.19,100.11,0.0150847590872558
2018-01-03,XLY,100.65,100.62,0.0045807688146288
2018-01-04,XLY,100.98,100.95,0.0032733253449691
2018-01-05,XLY,101.78,101.76,0.0078911437299168
2018-01-08,XLY,101.9,101.85,0.0011783190679926
2018-01-09,XLY,102.1,102.05,0.0019607849419406
2018-01-10,XLY,102.03,102.02,-0.0006858374834059
2018-01-11,XLY,103.69,103.67,0.0161387908829729
2018-01-12,XLY,105.03,104.99,0.0128403450644971
2018-01-16,XLY,104.28,104.29,-0.007166434569383
2018-01-17,XLY,104.78,104.76,0.0047833249147727
2018-01-18,XLY,104.69,104.66,-0.0008593116488099
2018-01-19,XLY,105.6,105.56,0.0086547689408975
2018-01-22,XLY,106.77,106.73,0.0110186169180498
2018-01-23,XLY,107.67,107.67,0.0083940056374147
2018-01-24,XLY,108.13,108.1,0.00426321312982
2018-01-25,XLY,107.94,107.92,-0.0017586897669488
2018-01-26,XLY,109.0,108.96,0.0097723650386469
2018-01-29,XLY,108.7,108.69,-0.0027560881019798
2018-01-30,XLY,108.16,108.14,-0.0049801818325096
2018-01-31,XLY,107.81,107.8,-0.0032411937436273
2018-02-01,XLY,106.61,106.67,-0.0111931025886427
2018-02-02,XLY,105.59,105.66,-0.0096136461439607
2018-02-05,XLY,102.03,101.94,-0.0342967821312091
2018-02-06,XLY,104.64,104.7,0.0252590000216748
2018-02-07,XLY,104.32,104.28,-0.0030627895305456
2018-02-08,XLY,100.16,100.15,-0.0406941908265544
2018-02-09,XLY,100.83,100.83,0.0066670230533355
2018-02-12,XLY,102.2,101.94,0.0134957473644801
2018-02-13,XLY,102.73,102.74,0.0051725094585682
2018-02-14,XLY,104.37,104.32,0.0158380906037881
2018-02-15,XLY,105.3,105.1,0.0088711413079694
2018-02-16,XLY,104.79,104.82,-0.0048550716530794
2018-02-20,XLY,104.47,104.43,-0.0030583986374338
2018-02-21,XLY,104.32,104.23,-0.0014368506710737
2018-02-22,XLY,104.45,104.38,0.0012453898242319
2018-02-23,XLY,105.91,105.85,0.013881188853003
2018-02-26,XLY,106.8,106.75,0.0083682496705165
2018-02-27,XLY,104.54,104.55,-0.0213881532413184
2018-02-28,XLY,104.07,104.07,-0.0045060236350079
2018-03-01,XLY,102.95,102.93,-0.0108203161759694
2018-03-02,XLY,103.05,103.01,0.0009708738626694
2018-03-05,XLY,104.28,104.23,0.0118652817288329
2018-03-06,XLY,105.0,104.98,0.0068807610922222
2018-03-07,XLY,104.29,104.27,-0.0067848700244018
2018-03-08,XLY,104.62,104.63,0.0031592578093436
2018-03-09,XLY,106.24,106.12,0.0153659477856587
2018-03-12,XLY,106.59,106.56,0.0032890129729218
2018-03-13,XLY,105.84,105.87,-0.007061178894345
2018-03-14,XLY,105.71,105.66,-0.0012290240261285
2018-03-15,XLY,105.6,105.55,-0.0010411245084105
2018-03-16,XLY,105.18,105.15,-0.0039852031109627
2018-03-19,XLY,103.87,103.93,-0.0125330509214781
2018-03-20,XLY,104.49,104.48,0.0059512558062994
2018-03-21,XLY,104.41,104.33,-0.0007659167440004
2018-03-22,XLY,102.19,102.21,-0.0214916306779011
2018-03-23,XLY,100.18,100.19,-0.0198652576946469
2018-03-26,XLY,103.14,103.09,0.0291187206933421
2018-03-27,XLY,101.12,101.12,-0.0197793582242655
2018-03-28,XLY,99.89,99.88,-0.0122383498544889
2018-03-29,XLY,101.29,101.27,0.0139181091546475
2018-04-02,XLY,98.43,98.39,-0.0286420540575857
2018-04-03,XLY,99.68,99.64,0.0126194193980231
2018-04-04,XLY,101.51,101.48,0.0181922607571966
2018-04-05,XLY,102.87,102.87,0.0133087393465988
2018-04-06,XLY,100.68,100.67,-0.0215188848758235
2018-04-09,XLY,100.44,100.46,-0.0023866359777308
2018-04-10,XLY,101.66,101.65,0.0120733777293722
2018-04-11,XLY,101.35,101.34,-0.0030540391207474
2018-04-12,XLY,101.79,101.78,0.0043319945662395
2018-04-13,XLY,101.22,101.22,-0.0056155016783166
2018-04-16,XLY,101.98,101.97,0.0074803498410777
2018-04-17,XLY,103.88,103.85,0.0184596711675379
2018-04-18,XLY,104.37,104.37,0.0047058910374127
2018-04-19,XLY,104.04,104.03,-0.0031668372515095
2018-04-20,XLY,102.98,102.97,-0.0102406459624554
2018-04-23,XLY,103.2,103.17,0.0021340584294669
2018-04-24,XLY,101.57,101.58,-0.0159206370960525
2018-04-25,XLY,101.99,101.98,0.004126553311017
2018-04-26,XLY,103.64,103.63,0.0160485864314824
2018-04-27,XLY,104.11,104.08,0.0045246767927524
2018-04-30,XLY,103.7,103.69,-0.0039459172511798
2018-05-01,XLY,103.84,103.84,0.0013491377202983
2018-05-02,XLY,103.13,103.14,-0.0068609246278023
2018-05-03,XLY,102.67,102.67,-0.0044703670171042
2018-05-04,XLY,104.02,104.01,0.013063227034053
2018-05-07,XLY,104.37,104.37,0.0033590894870339
2018-05-08,XLY,103.93,103.93,-0.0042246822316299
2018-05-09,XLY,104.29,104.29,0.003457884532791
2018-05-10,XLY,104.67,104.67,0.0036370637336708
2018-05-11,XLY,104.89,104.91,0.00209963810672
2018-05-14,XLY,105.09,105.09,0.0019049439039926
2018-05-15,XLY,104.48,104.47,-0.0058214603493842
2018-05-16,XLY,105.35,105.34,0.0082924747220769
2018-05-17,XLY,105.0,104.98,-0.0033277900926745
2018-05-18,XLY,104.87,104.87,-0.0012388623112095
2018-05-21,XLY,105.45,105.46,0.0055154190784697
2018-05-22,XLY,104.98,104.97,-0.0044670511006297
2018-05-23,XLY,105.74,105.73,0.0072133949831503
2018-05-24,XLY,105.97,105.98,0.0021727843794405
2018-05-25,XLY,106.13,106.14,0.0015087225869864
2018-05-29,XLY,105.31,105.33,-0.0077563763812251
2018-05-30,XLY,106.27,106.26,0.0090746439920979
2018-05-31,XLY,105.76,105.75,-0.0048106492812274
2018-06-01,XLY,106.54,106.51,0.0073481253854768
2018-06-04,XLY,107.73,107.73,0.011107595417248
2018-06-05,XLY,108.36,108.37,0.0058309203107931
2018-06-06,XLY,109.37,109.45,0.0092776121302401
2018-06-07,XLY,109.69,109.66,0.0029215760761083
2018-06-08,XLY,109.92,109.91,0.0020946230507965
2018-06-11,XLY,110.36,110.32,0.0039949208750461
2018-06-12,XLY,110.89,110.86,0.0047909696160391
2018-06-13,XLY,111.06,111.03,0.0015318768483365
2018-06-14,XLY,112.22,112.18,0.0103906345093647
2018-06-15,XLY,112.11,112.11,-0.0009806981573236
2018-06-18,XLY,111.92,111.92,-0.0016962018082763
2018-06-19,XLY,111.78,111.76,-0.0012516765156734
2018-06-20,XLY,112.31,112.3,0.0047302511333925
2018-06-21,XLY,111.51,111.48,-0.0071486319976741
2018-06-22,XLY,111.32,111.34,-0.0017053363195804
2018-06-25,XLY,108.9,108.92,-0.021978906718775
2018-06-26,XLY,109.68,109.66,0.0071370053151441
2018-06-27,XLY,108.26,108.26,-0.0130312938852271
2018-06-28,XLY,109.11,109.1,0.0078208062981754
2018-06-29,XLY,109.3,109.29,0.0017398475154856
2018-07-02,XLY,109.45,109.45,0.0013714287863791
2018-07-03,XLY,108.9,108.89,-0.0050377940299571
2018-07-05,XLY,109.44,109.44,0.0049464239353253
2018-07-06,XLY,110.3,110.3,0.0078274723852164
2018-07-09,XLY,111.62,111.61,0.0118963191008307
2018-07-10,XLY,111.86,111.85,0.0021478440331543
2018-07-11,XLY,111.6,111.61,-0.0023270394462313
2018-07-12,XLY,112.34,112.35,0.0066089371570762
2018-07-13,XLY,112.59,112.62,0.0022229147107525
2018-07-16,XLY,112.87,112.85,0.0024838121524958
2018-07-17,XLY,112.98,112.97,0.0009740979295809
2018-07-18,XLY,112.91,112.87,-0.0006197707046852
2018-07-19,XLY,112.65,112.64,-0.0023053743141772
2018-07-20,XLY,112.15,112.15,-0.0044484059120361
2018-07-23,XLY,112.03,112.03,-0.0010705683955853
2018-07-24,XLY,111.7,111.71,-0.0029499864954769
2018-07-25,XLY,112.52,112.51,0.007314277546501
2018-07-26,XLY,111.93,111.92,-0.0052573077204797
2018-07-27,XLY,111.64,111.65,-0.0025942672330547
2018-07-30,XLY,110.75,110.77,-0.0080039997428763
2018-07-31,XLY,111.27,111.23,0.0046842712443639
2018-08-01,XLY,110.72,110.75,-0.0049551883002495
2018-08-02,XLY,111.48,111.44,0.0068407107443879
2018-08-03,XLY,111.86,111.82,0.0034028867796944
2018-08-06,XLY,112.61,112.58,0.0066824323154923
2018-08-07,XLY,113.13,113.09,0.0046070782294411
2018-08-08,XLY,113.25,113.23,0.0010601644247679
2018-08-09,XLY,113.67,113.65,0.0037017493354758
2018-08-10,XLY,112.72,112.71,-0.0083926461081943
2018-08-13,XLY,112.15,112.15,-0.0050696066242073
2018-08-14,XLY,113.24,113.24,0.0096721992774814
2018-08-15,XLY,111.86,111.87,-0.0122613708502568
2018-08-16,XLY,112.41,112.4,0.0049048120802638
2018-08-17,XLY,112.51,112.51,0.0008892051092748
2018-08-20,XLY,113.31,113.21,0.0070853188094946
2018-08-21,XLY,114.21,114.19,0.0079114336700403
2018-08-22,XLY,114.33,114.34,0.0010501444913629
2018-08-23,XLY,114.22,114.16,-0.0009625903171616
2018-08-24,XLY,114.89,114.82,0.0058487356285566
2018-08-27,XLY,115.63,115.62,0.0064202892755968
2018-08-28,XLY,115.86,115.85,0.0019871275276076
2018-08-29,XLY,117.16,117.17,0.0111579562910546
2018-08-30,XLY,116.49,116.46,-0.005735089547847
2018-08-31,XLY,116.95,116.93,0.0039410606185024
2018-09-04,XLY,117.17,117.24,0.0018793786498761
2018-09-05,XLY,115.91,115.95,-0.0108118437794104
2018-09-06,XLY,115.59,115.59,-0.0027645805944776
